,Local hour of the day,Local day of the week,Local month of the year,Local year,Temperature (K),Monthly average temperature (K),Monthly average temperature rank,Annual average temperature (K),5 percentile temperature (K),95 percentile temperature (K)
2015-01-01 19:00:00,20,3,1,2015,274.20532,277.36484,11.0,285.2566,274.4532928466797,297.79620361328125
2015-01-01 20:00:00,21,3,1,2015,274.0652,277.36484,11.0,285.2566,274.4532928466797,297.79620361328125
2015-01-01 21:00:00,22,3,1,2015,274.15918,277.36484,11.0,285.2566,274.4532928466797,297.79620361328125
2015-01-01 22:00:00,23,3,1,2015,274.4641,277.36484,11.0,285.2566,274.4532928466797,297.79620361328125
2015-01-01 23:00:00,0,4,1,2015,274.66602,277.36484,11.0,285.2566,274.4532928466797,297.79620361328125
2015-01-02 00:00:00,1,4,1,2015,274.9314,277.36484,11.0,285.2566,274.4532928466797,297.79620361328125
2015-01-02 01:00:00,2,4,1,2015,275.14282,277.36484,11.0,285.2566,274.4532928466797,297.79620361328125
2015-01-02 02:00:00,3,4,1,2015,275.57837,277.36484,11.0,285.2566,274.4532928466797,297.79620361328125
2015-01-02 03:00:00,4,4,1,2015,275.78027,277.36484,11.0,285.2566,274.4532928466797,297.79620361328125
2015-01-02 04:00:00,5,4,1,2015,276.4402,277.36484,11.0,285.2566,274.4532928466797,297.79620361328125
2015-01-02 05:00:00,6,4,1,2015,276.91382,277.36484,11.0,285.2566,274.4532928466797,297.79620361328125
2015-01-02 06:00:00,7,4,1,2015,277.42627,277.36484,11.0,285.2566,274.4532928466797,297.79620361328125
2015-01-02 07:00:00,8,4,1,2015,277.86548,277.36484,11.0,285.2566,274.4532928466797,297.79620361328125
2015-01-02 08:00:00,9,4,1,2015,278.4961,277.36484,11.0,285.2566,274.4532928466797,297.79620361328125
2015-01-02 09:00:00,10,4,1,2015,279.07178,277.36484,11.0,285.2566,274.4532928466797,297.79620361328125
2015-01-02 10:00:00,11,4,1,2015,279.6245,277.36484,11.0,285.2566,274.4532928466797,297.79620361328125
2015-01-02 11:00:00,12,4,1,2015,280.48267,277.36484,11.0,285.2566,274.4532928466797,297.79620361328125
2015-01-02 12:00:00,13,4,1,2015,281.4922,277.36484,11.0,285.2566,274.4532928466797,297.79620361328125
2015-01-02 13:00:00,14,4,1,2015,282.4331,277.36484,11.0,285.2566,274.4532928466797,297.79620361328125
2015-01-02 14:00:00,15,4,1,2015,283.0559,277.36484,11.0,285.2566,274.4532928466797,297.79620361328125
2015-01-02 15:00:00,16,4,1,2015,282.51,277.36484,11.0,285.2566,274.4532928466797,297.79620361328125
2015-01-02 16:00:00,17,4,1,2015,281.02563,277.36484,11.0,285.2566,274.4532928466797,297.79620361328125
2015-01-02 17:00:00,18,4,1,2015,279.6294,277.36484,11.0,285.2566,274.4532928466797,297.79620361328125
2015-01-02 18:00:00,19,4,1,2015,278.64478,277.36484,11.0,285.2566,274.4532928466797,297.79620361328125
2015-01-02 19:00:00,20,4,1,2015,277.50488,277.36484,11.0,285.2566,274.4532928466797,297.79620361328125
2015-01-02 20:00:00,21,4,1,2015,275.8518,277.36484,11.0,285.2566,274.4532928466797,297.79620361328125
2015-01-02 21:00:00,22,4,1,2015,275.26196,277.36484,11.0,285.2566,274.4532928466797,297.79620361328125
2015-01-02 22:00:00,23,4,1,2015,274.80103,277.36484,11.0,285.2566,274.4532928466797,297.79620361328125
2015-01-02 23:00:00,0,5,1,2015,274.09033,277.36484,11.0,285.2566,274.4532928466797,297.79620361328125
2015-01-03 00:00:00,1,5,1,2015,273.66284,277.36484,11.0,285.2566,274.4532928466797,297.79620361328125
2015-01-03 01:00:00,2,5,1,2015,273.18506,277.36484,11.0,285.2566,274.4532928466797,297.79620361328125
